2022-04-20 05:52:27 status half-installed libxcb1:amd64 1.13.1-2
2022-04-20 05:52:27 status unpacked libxcb1:amd64 1.13.1-2
2022-04-20 05:52:27 install libx11-data:all <none> 2:1.6.7-1+deb10u2
2022-04-20 05:52:27 status half-installed libx11-data:all 2:1.6.7-1+deb10u2
2022-04-20 05:52:27 status unpacked libx11-data:all 2:1.6.7-1+deb10u2
2022-04-20 05:52:27 install libx11-6:amd64 <none> 2:1.6.7-1+deb10u2
2022-04-20 05:52:27 status half-installed libx11-6:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:27 status unpacked libx11-6:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:27 install libxext6:amd64 <none> 2:1.3.3-1+b2
2022-04-20 05:52:27 status half-installed libxext6:amd64 2:1.3.3-1+b2
2022-04-20 05:52:27 status unpacked libxext6:amd64 2:1.3.3-1+b2
2022-04-20 05:52:27 install libxrender1:amd64 <none> 1:0.9.10-1
2022-04-20 05:52:27 status half-installed libxrender1:amd64 1:0.9.10-1
2022-04-20 05:52:27 status unpacked libxrender1:amd64 1:0.9.10-1
2022-04-20 05:52:27 install libxft2:amd64 <none> 2.3.2-2
2022-04-20 05:52:27 status half-installed libxft2:amd64 2.3.2-2
2022-04-20 05:52:27 status unpacked libxft2:amd64 2.3.2-2
2022-04-20 05:52:27 install libxss1:amd64 <none> 1:1.2.3-1
2022-04-20 05:52:27 status half-installed libxss1:amd64 1:1.2.3-1
2022-04-20 05:52:27 status unpacked libxss1:amd64 1:1.2.3-1
2022-04-20 05:52:27 install libtk8.6:amd64 <none> 8.6.9-2
2022-04-20 05:52:27 status half-installed libtk8.6:amd64 8.6.9-2
2022-04-20 05:52:27 status unpacked libtk8.6:amd64 8.6.9-2
2022-04-20 05:52:27 install libxau-dev:amd64 <none> 1:1.0.8-1+b2
2022-04-20 05:52:27 status half-installed libxau-dev:amd64 1:1.0.8-1+b2
2022-04-20 05:52:27 status unpacked libxau-dev:amd64 1:1.0.8-1+b2
2022-04-20 05:52:27 install libxdmcp-dev:amd64 <none> 1:1.1.2-3
2022-04-20 05:52:27 status half-installed libxdmcp-dev:amd64 1:1.1.2-3
2022-04-20 05:52:27 status unpacked libxdmcp-dev:amd64 1:1.1.2-3
2022-04-20 05:52:28 install xtrans-dev:all <none> 1.3.5-1
2022-04-20 05:52:28 status half-installed xtrans-dev:all 1.3.5-1
2022-04-20 05:52:28 status unpacked xtrans-dev:all 1.3.5-1
2022-04-20 05:52:28 install libxcb1-dev:amd64 <none> 1.13.1-2
2022-04-20 05:52:28 status half-installed libxcb1-dev:amd64 1.13.1-2
2022-04-20 05:52:28 status unpacked libxcb1-dev:amd64 1.13.1-2
2022-04-20 05:52:28 install libx11-dev:amd64 <none> 2:1.6.7-1+deb10u2
2022-04-20 05:52:28 status half-installed libx11-dev:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:28 status unpacked libx11-dev:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:28 install x11proto-xext-dev:all <none> 2018.4-4
2022-04-20 05:52:28 status half-installed x11proto-xext-dev:all 2018.4-4
2022-04-20 05:52:28 status unpacked x11proto-xext-dev:all 2018.4-4
2022-04-20 05:52:28 install libxext-dev:amd64 <none> 2:1.3.3-1+b2
2022-04-20 05:52:28 status half-installed libxext-dev:amd64 2:1.3.3-1+b2
2022-04-20 05:52:28 status unpacked libxext-dev:amd64 2:1.3.3-1+b2
2022-04-20 05:52:28 install libxrender-dev:amd64 <none> 1:0.9.10-1
2022-04-20 05:52:28 status half-installed libxrender-dev:amd64 1:0.9.10-1
2022-04-20 05:52:28 status unpacked libxrender-dev:amd64 1:0.9.10-1
2022-04-20 05:52:28 install libxft-dev:amd64 <none> 2.3.2-2
2022-04-20 05:52:28 status half-installed libxft-dev:amd64 2.3.2-2
2022-04-20 05:52:28 status unpacked libxft-dev:amd64 2.3.2-2
2022-04-20 05:52:28 install x11proto-scrnsaver-dev:all <none> 2018.4-4
2022-04-20 05:52:28 status half-installed x11proto-scrnsaver-dev:all 2018.4-4
2022-04-20 05:52:28 status unpacked x11proto-scrnsaver-dev:all 2018.4-4
2022-04-20 05:52:28 install libxss-dev:amd64 <none> 1:1.2.3-1
2022-04-20 05:52:28 status half-installed libxss-dev:amd64 1:1.2.3-1
2022-04-20 05:52:28 status unpacked libxss-dev:amd64 1:1.2.3-1
2022-04-20 05:52:28 install libxt6:amd64 <none> 1:1.1.5-1+b3
2022-04-20 05:52:28 status half-installed libxt6:amd64 1:1.1.5-1+b3
2022-04-20 05:52:28 status unpacked libxt6:amd64 1:1.1.5-1+b3
2022-04-20 05:52:28 install libxt-dev:amd64 <none> 1:1.1.5-1+b3
2022-04-20 05:52:28 status half-installed libxt-dev:amd64 1:1.1.5-1+b3
2022-04-20 05:52:28 status unpacked libxt-dev:amd64 1:1.1.5-1+b3
2022-04-20 05:52:28 install tcl8.6:amd64 <none> 8.6.9+dfsg-2
2022-04-20 05:52:28 status half-installed tcl8.6:amd64 8.6.9+dfsg-2
2022-04-20 05:52:28 status unpacked tcl8.6:amd64 8.6.9+dfsg-2
2022-04-20 05:52:28 install tcl:amd64 <none> 8.6.9+1
2022-04-20 05:52:28 status half-installed tcl:amd64 8.6.9+1
2022-04-20 05:52:28 status unpacked tcl:amd64 8.6.9+1
2022-04-20 05:52:28 install tcl8.6-dev:amd64 <none> 8.6.9+dfsg-2
2022-04-20 05:52:28 status half-installed tcl8.6-dev:amd64 8.6.9+dfsg-2
2022-04-20 05:52:28 status unpacked tcl8.6-dev:amd64 8.6.9+dfsg-2
2022-04-20 05:52:28 install tcl-dev:amd64 <none> 8.6.9+1
2022-04-20 05:52:28 status half-installed tcl-dev:amd64 8.6.9+1
2022-04-20 05:52:28 status unpacked tcl-dev:amd64 8.6.9+1
2022-04-20 05:52:28 install tk8.6:amd64 <none> 8.6.9-2
2022-04-20 05:52:28 status half-installed tk8.6:amd64 8.6.9-2
2022-04-20 05:52:28 status unpacked tk8.6:amd64 8.6.9-2
2022-04-20 05:52:28 install tk:amd64 <none> 8.6.9+1
2022-04-20 05:52:28 status half-installed tk:amd64 8.6.9+1
2022-04-20 05:52:28 status unpacked tk:amd64 8.6.9+1
2022-04-20 05:52:28 install tk8.6-dev:amd64 <none> 8.6.9-2
2022-04-20 05:52:28 status half-installed tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:52:28 status unpacked tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:52:28 install tk-dev:amd64 <none> 8.6.9+1
2022-04-20 05:52:28 status half-installed tk-dev:amd64 8.6.9+1
2022-04-20 05:52:28 status unpacked tk-dev:amd64 8.6.9+1
2022-04-20 05:52:28 startup packages configure
2022-04-20 05:52:28 configure perl-modules-5.28:all 5.28.1-6+deb10u1 <none>
2022-04-20 05:52:28 status unpacked perl-modules-5.28:all 5.28.1-6+deb10u1
2022-04-20 05:52:28 status half-configured perl-modules-5.28:all 5.28.1-6+deb10u1
2022-04-20 05:52:28 status installed perl-modules-5.28:all 5.28.1-6+deb10u1
2022-04-20 05:52:28 configure libksba8:amd64 1.3.5-2 <none>
2022-04-20 05:52:28 status unpacked libksba8:amd64 1.3.5-2
2022-04-20 05:52:28 status half-configured libksba8:amd64 1.3.5-2
2022-04-20 05:52:28 status installed libksba8:amd64 1.3.5-2
2022-04-20 05:52:28 configure libexpat1:amd64 2.2.6-2+deb10u4 <none>
2022-04-20 05:52:28 status unpacked libexpat1:amd64 2.2.6-2+deb10u4
2022-04-20 05:52:28 status half-configured libexpat1:amd64 2.2.6-2+deb10u4
2022-04-20 05:52:28 status installed libexpat1:amd64 2.2.6-2+deb10u4
2022-04-20 05:52:28 configure lsb-base:all 10.2019051400 <none>
2022-04-20 05:52:28 status unpacked lsb-base:all 10.2019051400
2022-04-20 05:52:28 status half-configured lsb-base:all 10.2019051400
2022-04-20 05:52:28 status installed lsb-base:all 10.2019051400
2022-04-20 05:52:28 configure libxau6:amd64 1:1.0.8-1+b2 <none>
2022-04-20 05:52:28 status unpacked libxau6:amd64 1:1.0.8-1+b2
2022-04-20 05:52:29 status half-configured libxau6:amd64 1:1.0.8-1+b2
2022-04-20 05:52:29 status installed libxau6:amd64 1:1.0.8-1+b2
2022-04-20 05:52:29 configure libpsl5:amd64 0.20.2-2 <none>
2022-04-20 05:52:29 status unpacked libpsl5:amd64 0.20.2-2
2022-04-20 05:52:29 status half-configured libpsl5:amd64 0.20.2-2
2022-04-20 05:52:29 status installed libpsl5:amd64 0.20.2-2
2022-04-20 05:52:29 configure libglib2.0-0:amd64 2.58.3-2+deb10u3 <none>
2022-04-20 05:52:29 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u3
2022-04-20 05:52:29 status half-configured libglib2.0-0:amd64 2.58.3-2+deb10u3
2022-04-20 05:52:29 status installed libglib2.0-0:amd64 2.58.3-2+deb10u3
2022-04-20 05:52:29 configure libsqlite3-0:amd64 3.27.2-3+deb10u1 <none>
2022-04-20 05:52:29 status unpacked libsqlite3-0:amd64 3.27.2-3+deb10u1
2022-04-20 05:52:29 status half-configured libsqlite3-0:amd64 3.27.2-3+deb10u1
2022-04-20 05:52:29 status installed libsqlite3-0:amd64 3.27.2-3+deb10u1
2022-04-20 05:52:29 configure binutils-common:amd64 2.31.1-16 <none>
2022-04-20 05:52:29 status unpacked binutils-common:amd64 2.31.1-16
2022-04-20 05:52:29 status half-configured binutils-common:amd64 2.31.1-16
2022-04-20 05:52:29 status installed binutils-common:amd64 2.31.1-16
2022-04-20 05:52:29 configure x11-common:all 1:7.7+19 <none>
2022-04-20 05:52:29 status unpacked x11-common:all 1:7.7+19
2022-04-20 05:52:29 status half-configured x11-common:all 1:7.7+19
2022-04-20 05:52:29 status installed x11-common:all 1:7.7+19
2022-04-20 05:52:29 configure linux-libc-dev:amd64 4.19.235-1 <none>
2022-04-20 05:52:29 status unpacked linux-libc-dev:amd64 4.19.235-1
2022-04-20 05:52:29 status half-configured linux-libc-dev:amd64 4.19.235-1
2022-04-20 05:52:29 status installed linux-libc-dev:amd64 4.19.235-1
2022-04-20 05:52:29 configure libnpth0:amd64 1.6-1 <none>
2022-04-20 05:52:29 status unpacked libnpth0:amd64 1.6-1
2022-04-20 05:52:29 status half-configured libnpth0:amd64 1.6-1
2022-04-20 05:52:29 status installed libnpth0:amd64 1.6-1
2022-04-20 05:52:29 configure libassuan0:amd64 2.5.2-1 <none>
2022-04-20 05:52:29 status unpacked libassuan0:amd64 2.5.2-1
2022-04-20 05:52:29 status half-configured libassuan0:amd64 2.5.2-1
2022-04-20 05:52:29 status installed libassuan0:amd64 2.5.2-1
2022-04-20 05:52:29 configure libgomp1:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libgomp1:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libgomp1:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libgomp1:amd64 8.3.0-6
2022-04-20 05:52:29 configure bzip2:amd64 1.0.6-9.2~deb10u1 <none>
2022-04-20 05:52:29 status unpacked bzip2:amd64 1.0.6-9.2~deb10u1
2022-04-20 05:52:29 status half-configured bzip2:amd64 1.0.6-9.2~deb10u1
2022-04-20 05:52:29 status installed bzip2:amd64 1.0.6-9.2~deb10u1
2022-04-20 05:52:29 configure libffi-dev:amd64 3.2.1-9 <none>
2022-04-20 05:52:29 status unpacked libffi-dev:amd64 3.2.1-9
2022-04-20 05:52:29 status half-configured libffi-dev:amd64 3.2.1-9
2022-04-20 05:52:29 status installed libffi-dev:amd64 3.2.1-9
2022-04-20 05:52:29 configure libldap-common:all 2.4.47+dfsg-3+deb10u6 <none>
2022-04-20 05:52:29 status unpacked libldap-common:all 2.4.47+dfsg-3+deb10u6
2022-04-20 05:52:29 status half-configured libldap-common:all 2.4.47+dfsg-3+deb10u6
2022-04-20 05:52:29 status installed libldap-common:all 2.4.47+dfsg-3+deb10u6
2022-04-20 05:52:29 configure libpthread-stubs0-dev:amd64 0.4-1 <none>
2022-04-20 05:52:29 status unpacked libpthread-stubs0-dev:amd64 0.4-1
2022-04-20 05:52:29 status half-configured libpthread-stubs0-dev:amd64 0.4-1
2022-04-20 05:52:29 status installed libpthread-stubs0-dev:amd64 0.4-1
2022-04-20 05:52:29 configure libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u2 <none>
2022-04-20 05:52:29 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u2
2022-04-20 05:52:29 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u2
2022-04-20 05:52:29 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u2
2022-04-20 05:52:29 configure libasan5:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libasan5:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libasan5:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libasan5:amd64 8.3.0-6
2022-04-20 05:52:29 configure xtrans-dev:all 1.3.5-1 <none>
2022-04-20 05:52:29 status unpacked xtrans-dev:all 1.3.5-1
2022-04-20 05:52:29 status half-configured xtrans-dev:all 1.3.5-1
2022-04-20 05:52:29 status installed xtrans-dev:all 1.3.5-1
2022-04-20 05:52:29 configure libx11-data:all 2:1.6.7-1+deb10u2 <none>
2022-04-20 05:52:29 status unpacked libx11-data:all 2:1.6.7-1+deb10u2
2022-04-20 05:52:29 status half-configured libx11-data:all 2:1.6.7-1+deb10u2
2022-04-20 05:52:29 status installed libx11-data:all 2:1.6.7-1+deb10u2
2022-04-20 05:52:29 configure make:amd64 4.2.1-1.2 <none>
2022-04-20 05:52:29 status unpacked make:amd64 4.2.1-1.2
2022-04-20 05:52:29 status half-configured make:amd64 4.2.1-1.2
2022-04-20 05:52:29 status installed make:amd64 4.2.1-1.2
2022-04-20 05:52:29 configure libmpfr6:amd64 4.0.2-1 <none>
2022-04-20 05:52:29 status unpacked libmpfr6:amd64 4.0.2-1
2022-04-20 05:52:29 status half-configured libmpfr6:amd64 4.0.2-1
2022-04-20 05:52:29 status installed libmpfr6:amd64 4.0.2-1
2022-04-20 05:52:29 configure gnupg-l10n:all 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:29 status unpacked gnupg-l10n:all 2.2.12-1+deb10u1
2022-04-20 05:52:29 status half-configured gnupg-l10n:all 2.2.12-1+deb10u1
2022-04-20 05:52:29 status installed gnupg-l10n:all 2.2.12-1+deb10u1
2022-04-20 05:52:29 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2022-04-20 05:52:29 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:29 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:29 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:29 configure xz-utils:amd64 5.2.4-1+deb10u1 <none>
2022-04-20 05:52:29 status unpacked xz-utils:amd64 5.2.4-1+deb10u1
2022-04-20 05:52:29 status half-configured xz-utils:amd64 5.2.4-1+deb10u1
2022-04-20 05:52:29 status installed xz-utils:amd64 5.2.4-1+deb10u1
2022-04-20 05:52:29 configure libquadmath0:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libquadmath0:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libquadmath0:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libquadmath0:amd64 8.3.0-6
2022-04-20 05:52:29 configure libssl-dev:amd64 1.1.1n-0+deb10u1 <none>
2022-04-20 05:52:29 status unpacked libssl-dev:amd64 1.1.1n-0+deb10u1
2022-04-20 05:52:29 status half-configured libssl-dev:amd64 1.1.1n-0+deb10u1
2022-04-20 05:52:29 status installed libssl-dev:amd64 1.1.1n-0+deb10u1
2022-04-20 05:52:29 configure libpng16-16:amd64 1.6.36-6 <none>
2022-04-20 05:52:29 status unpacked libpng16-16:amd64 1.6.36-6
2022-04-20 05:52:29 status half-configured libpng16-16:amd64 1.6.36-6
2022-04-20 05:52:29 status installed libpng16-16:amd64 1.6.36-6
2022-04-20 05:52:29 configure libmpc3:amd64 1.1.0-1 <none>
2022-04-20 05:52:29 status unpacked libmpc3:amd64 1.1.0-1
2022-04-20 05:52:29 status half-configured libmpc3:amd64 1.1.0-1
2022-04-20 05:52:29 status installed libmpc3:amd64 1.1.0-1
2022-04-20 05:52:29 configure libatomic1:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libatomic1:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libatomic1:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libatomic1:amd64 8.3.0-6
2022-04-20 05:52:29 configure patch:amd64 2.7.6-3+deb10u1 <none>
2022-04-20 05:52:29 status unpacked patch:amd64 2.7.6-3+deb10u1
2022-04-20 05:52:29 status half-configured patch:amd64 2.7.6-3+deb10u1
2022-04-20 05:52:29 status installed patch:amd64 2.7.6-3+deb10u1
2022-04-20 05:52:29 configure libtcl8.6:amd64 8.6.9+dfsg-2 <none>
2022-04-20 05:52:29 status unpacked libtcl8.6:amd64 8.6.9+dfsg-2
2022-04-20 05:52:29 status half-configured libtcl8.6:amd64 8.6.9+dfsg-2
2022-04-20 05:52:29 status installed libtcl8.6:amd64 8.6.9+dfsg-2
2022-04-20 05:52:29 configure fonts-dejavu-core:all 2.37-1 <none>
2022-04-20 05:52:29 status unpacked fonts-dejavu-core:all 2.37-1
2022-04-20 05:52:29 status half-configured fonts-dejavu-core:all 2.37-1
2022-04-20 05:52:29 status installed fonts-dejavu-core:all 2.37-1
2022-04-20 05:52:29 configure libpcre2-8-0:amd64 10.32-5 <none>
2022-04-20 05:52:29 status unpacked libpcre2-8-0:amd64 10.32-5
2022-04-20 05:52:29 status half-configured libpcre2-8-0:amd64 10.32-5
2022-04-20 05:52:29 status installed libpcre2-8-0:amd64 10.32-5
2022-04-20 05:52:29 configure libsasl2-2:amd64 2.1.27+dfsg-1+deb10u2 <none>
2022-04-20 05:52:29 status unpacked libsasl2-2:amd64 2.1.27+dfsg-1+deb10u2
2022-04-20 05:52:29 status half-configured libsasl2-2:amd64 2.1.27+dfsg-1+deb10u2
2022-04-20 05:52:29 status installed libsasl2-2:amd64 2.1.27+dfsg-1+deb10u2
2022-04-20 05:52:29 configure libmpx2:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libmpx2:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libmpx2:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libmpx2:amd64 8.3.0-6
2022-04-20 05:52:29 configure liblzma-dev:amd64 5.2.4-1+deb10u1 <none>
2022-04-20 05:52:29 status unpacked liblzma-dev:amd64 5.2.4-1+deb10u1
2022-04-20 05:52:29 status half-configured liblzma-dev:amd64 5.2.4-1+deb10u1
2022-04-20 05:52:29 status installed liblzma-dev:amd64 5.2.4-1+deb10u1
2022-04-20 05:52:29 configure libubsan1:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libubsan1:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libubsan1:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libubsan1:amd64 8.3.0-6
2022-04-20 05:52:29 configure libisl19:amd64 0.20-2 <none>
2022-04-20 05:52:29 status unpacked libisl19:amd64 0.20-2
2022-04-20 05:52:29 status half-configured libisl19:amd64 0.20-2
2022-04-20 05:52:29 status installed libisl19:amd64 0.20-2
2022-04-20 05:52:29 configure sensible-utils:all 0.0.12 <none>
2022-04-20 05:52:29 status unpacked sensible-utils:all 0.0.12
2022-04-20 05:52:29 status half-configured sensible-utils:all 0.0.12
2022-04-20 05:52:29 status installed sensible-utils:all 0.0.12
2022-04-20 05:52:29 configure libbluetooth3:amd64 5.50-1.2~deb10u2 <none>
2022-04-20 05:52:29 status unpacked libbluetooth3:amd64 5.50-1.2~deb10u2
2022-04-20 05:52:29 status half-configured libbluetooth3:amd64 5.50-1.2~deb10u2
2022-04-20 05:52:29 status installed libbluetooth3:amd64 5.50-1.2~deb10u2
2022-04-20 05:52:29 configure xorg-sgml-doctools:all 1:1.11-1 <none>
2022-04-20 05:52:29 status unpacked xorg-sgml-doctools:all 1:1.11-1
2022-04-20 05:52:29 status half-configured xorg-sgml-doctools:all 1:1.11-1
2022-04-20 05:52:29 status installed xorg-sgml-doctools:all 1:1.11-1
2022-04-20 05:52:29 configure libbinutils:amd64 2.31.1-16 <none>
2022-04-20 05:52:29 status unpacked libbinutils:amd64 2.31.1-16
2022-04-20 05:52:29 status half-configured libbinutils:amd64 2.31.1-16
2022-04-20 05:52:29 status installed libbinutils:amd64 2.31.1-16
2022-04-20 05:52:29 configure cpp-8:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked cpp-8:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured cpp-8:amd64 8.3.0-6
2022-04-20 05:52:29 status installed cpp-8:amd64 8.3.0-6
2022-04-20 05:52:29 configure libc-dev-bin:amd64 2.28-10+deb10u1 <none>
2022-04-20 05:52:29 status unpacked libc-dev-bin:amd64 2.28-10+deb10u1
2022-04-20 05:52:29 status half-configured libc-dev-bin:amd64 2.28-10+deb10u1
2022-04-20 05:52:29 status installed libc-dev-bin:amd64 2.28-10+deb10u1
2022-04-20 05:52:29 configure libbsd0:amd64 0.9.1-2+deb10u1 <none>
2022-04-20 05:52:29 status unpacked libbsd0:amd64 0.9.1-2+deb10u1
2022-04-20 05:52:29 status half-configured libbsd0:amd64 0.9.1-2+deb10u1
2022-04-20 05:52:29 status installed libbsd0:amd64 0.9.1-2+deb10u1
2022-04-20 05:52:29 configure readline-common:all 7.0-5 <none>
2022-04-20 05:52:29 status unpacked readline-common:all 7.0-5
2022-04-20 05:52:29 status half-configured readline-common:all 7.0-5
2022-04-20 05:52:29 status installed readline-common:all 7.0-5
2022-04-20 05:52:29 configure libcc1-0:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libcc1-0:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libcc1-0:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libcc1-0:amd64 8.3.0-6
2022-04-20 05:52:29 configure liblsan0:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked liblsan0:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured liblsan0:amd64 8.3.0-6
2022-04-20 05:52:29 status installed liblsan0:amd64 8.3.0-6
2022-04-20 05:52:29 configure libitm1:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libitm1:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libitm1:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libitm1:amd64 8.3.0-6
2022-04-20 05:52:29 configure libreadline7:amd64 7.0-5 <none>
2022-04-20 05:52:29 status unpacked libreadline7:amd64 7.0-5
2022-04-20 05:52:29 status half-configured libreadline7:amd64 7.0-5
2022-04-20 05:52:29 status installed libreadline7:amd64 7.0-5
2022-04-20 05:52:29 configure libgdbm6:amd64 1.18.1-4 <none>
2022-04-20 05:52:29 status unpacked libgdbm6:amd64 1.18.1-4
2022-04-20 05:52:29 status half-configured libgdbm6:amd64 1.18.1-4
2022-04-20 05:52:29 status installed libgdbm6:amd64 1.18.1-4
2022-04-20 05:52:29 configure gnupg-utils:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:29 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:29 status half-configured gnupg-utils:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:29 status installed gnupg-utils:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:29 configure binutils-x86-64-linux-gnu:amd64 2.31.1-16 <none>
2022-04-20 05:52:29 status unpacked binutils-x86-64-linux-gnu:amd64 2.31.1-16
2022-04-20 05:52:29 status half-configured binutils-x86-64-linux-gnu:amd64 2.31.1-16
2022-04-20 05:52:29 status installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2022-04-20 05:52:29 configure libtsan0:amd64 8.3.0-6 <none>
2022-04-20 05:52:29 status unpacked libtsan0:amd64 8.3.0-6
2022-04-20 05:52:29 status half-configured libtsan0:amd64 8.3.0-6
2022-04-20 05:52:29 status installed libtsan0:amd64 8.3.0-6
2022-04-20 05:52:29 configure pinentry-curses:amd64 1.1.0-2 <none>
2022-04-20 05:52:29 status unpacked pinentry-curses:amd64 1.1.0-2
2022-04-20 05:52:29 status half-configured pinentry-curses:amd64 1.1.0-2
2022-04-20 05:52:29 status installed pinentry-curses:amd64 1.1.0-2
2022-04-20 05:52:29 configure x11proto-dev:all 2018.4-4 <none>
2022-04-20 05:52:29 status unpacked x11proto-dev:all 2018.4-4
2022-04-20 05:52:29 status half-configured x11proto-dev:all 2018.4-4
2022-04-20 05:52:29 status installed x11proto-dev:all 2018.4-4
2022-04-20 05:52:29 configure libice6:amd64 2:1.0.9-2 <none>
2022-04-20 05:52:29 status unpacked libice6:amd64 2:1.0.9-2
2022-04-20 05:52:29 status half-configured libice6:amd64 2:1.0.9-2
2022-04-20 05:52:29 status installed libice6:amd64 2:1.0.9-2
2022-04-20 05:52:29 configure libxdmcp6:amd64 1:1.1.2-3 <none>
2022-04-20 05:52:29 status unpacked libxdmcp6:amd64 1:1.1.2-3
2022-04-20 05:52:29 status half-configured libxdmcp6:amd64 1:1.1.2-3
2022-04-20 05:52:29 status installed libxdmcp6:amd64 1:1.1.2-3
2022-04-20 05:52:29 configure tcl8.6:amd64 8.6.9+dfsg-2 <none>
2022-04-20 05:52:29 status unpacked tcl8.6:amd64 8.6.9+dfsg-2
2022-04-20 05:52:29 status half-configured tcl8.6:amd64 8.6.9+dfsg-2
2022-04-20 05:52:29 status installed tcl8.6:amd64 8.6.9+dfsg-2
2022-04-20 05:52:29 configure libxcb1:amd64 1.13.1-2 <none>
2022-04-20 05:52:29 status unpacked libxcb1:amd64 1.13.1-2
2022-04-20 05:52:29 status half-configured libxcb1:amd64 1.13.1-2
2022-04-20 05:52:29 status installed libxcb1:amd64 1.13.1-2
2022-04-20 05:52:29 configure libxau-dev:amd64 1:1.0.8-1+b2 <none>
2022-04-20 05:52:29 status unpacked libxau-dev:amd64 1:1.0.8-1+b2
2022-04-20 05:52:29 status half-configured libxau-dev:amd64 1:1.0.8-1+b2
2022-04-20 05:52:29 status installed libxau-dev:amd64 1:1.0.8-1+b2
2022-04-20 05:52:29 configure wget:amd64 1.20.1-1.1 <none>
2022-04-20 05:52:29 status unpacked wget:amd64 1.20.1-1.1
2022-04-20 05:52:29 status half-configured wget:amd64 1.20.1-1.1
2022-04-20 05:52:29 status installed wget:amd64 1.20.1-1.1
2022-04-20 05:52:29 configure libice-dev:amd64 2:1.0.9-2 <none>
2022-04-20 05:52:29 status unpacked libice-dev:amd64 2:1.0.9-2
2022-04-20 05:52:29 status half-configured libice-dev:amd64 2:1.0.9-2
2022-04-20 05:52:29 status installed libice-dev:amd64 2:1.0.9-2
2022-04-20 05:52:29 configure libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u6 <none>
2022-04-20 05:52:29 status unpacked libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u6
2022-04-20 05:52:29 status half-configured libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u6
2022-04-20 05:52:29 status installed libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u6
2022-04-20 05:52:29 configure binutils:amd64 2.31.1-16 <none>
2022-04-20 05:52:29 status unpacked binutils:amd64 2.31.1-16
2022-04-20 05:52:29 status half-configured binutils:amd64 2.31.1-16
2022-04-20 05:52:29 status installed binutils:amd64 2.31.1-16
2022-04-20 05:52:29 configure libxdmcp-dev:amd64 1:1.1.2-3 <none>
2022-04-20 05:52:29 status unpacked libxdmcp-dev:amd64 1:1.1.2-3
